binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
mshtml.dll,0x18041db90,func_start_0x18041db90,func_start_,Y,35,10,0,0,N,N,0x1975ca763dbf20fa,32,missing_knowledge
mshtml.dll,0x18041dbd0,func_start_0x18041dbd0,func_start_,Y,2f,c,1,0,N,N,0x999481c4b4aa5f8d,32,missing_knowledge
mshtml.dll,0x18041dc10,func_start_0x18041dc10,func_start_,Y,35,10,0,0,N,N,0x16cbcea1589d697a,32,missing_knowledge
mshtml.dll,0x18041dc50,func_start_0x18041dc50,func_start_,Y,2f,c,1,0,N,N,0x3468112b85d21408,32,missing_knowledge
mshtml.dll,0x18041dc90,func_data_0x6446767248,func_data_,Y,0,0,0,0,N,N,0x2b072317866c25f7,32,discovery_failure
mshtml.dll,0x18041dca8,func_call_0x18041dca8,func_call_,Y,7b,20,8,0,N,N,0xa53403aa63115fd9,32,missing_knowledge
mshtml.dll,0x18041ddd0,func_start_0x18041ddd0,func_start_,Y,61,1a,0,0,N,N,0x4c6a3100cc6c2dc5,32,missing_knowledge
mshtml.dll,0x18041de40,func_start_0x18041de40,func_start_,Y,1c,7,0,0,N,N,0x82ec61ccfcf60329,32,missing_knowledge
mshtml.dll,0x18041dee0,func_start_0x18041dee0,func_start_,Y,63,1c,1,0,N,N,0x897868fef76ae103,32,missing_knowledge
mshtml.dll,0x18041df4c,func_call_0x18041df4c,func_call_,Y,8b,2c,2,0,N,N,0xd769317323d202d4,32,missing_knowledge
mshtml.dll,0x18041dfe4,func_call_0x18041dfe4,func_call_,Y,42,18,2,0,N,N,0xe52790e3f0382756,32,missing_knowledge
mshtml.dll,0x18041e030,func_data_0x6446768176,func_data_,Y,0,0,0,0,N,N,0xfcb97a27d3b29d57,32,discovery_failure
mshtml.dll,0x18041e060,func_start_0x18041e060,func_start_,Y,1f,8,0,0,N,N,0xe7545f3fcbdac937,32,missing_knowledge
mshtml.dll,0x18041e088,func_start_0x18041e088,func_start_,Y,cd,30,1,0,N,N,0xaa80dbd2b38d4da1,32,missing_knowledge
mshtml.dll,0x18041e160,func_call_0x18041e160,func_call_,Y,51,14,2,0,N,N,0xc0f29ae5d4b44bf6,32,missing_knowledge
mshtml.dll,0x18041e1c0,func_call_0x18041e1c0,func_call_,Y,5f,16,2,0,N,N,0x20be75bc9a801c4a,32,missing_knowledge
mshtml.dll,0x18041e228,func_start_0x18041e228,func_start_,Y,62,18,3,0,N,N,0x8a98bc8d77b6a3aa,32,missing_knowledge
mshtml.dll,0x18041e294,func_call_0x18041e294,func_call_,Y,38,12,2,0,N,N,0x3cff821e36edabed,32,missing_knowledge
mshtml.dll,0x18041e390,func_start_0x18041e390,func_start_,Y,44,12,1,0,N,N,0x546634e17be167ac,32,missing_knowledge
mshtml.dll,0x18041e470,func_start_0x18041e470,func_start_,Y,bc,2d,1,0,N,N,0xc18de0514bcbc0cf,32,missing_knowledge
mshtml.dll,0x18041e534,func_start_0x18041e534,func_start_,Y,32,d,2,0,N,N,0x9717ca821f8c9654,32,missing_knowledge
mshtml.dll,0x18041e570,func_data_0x6446769520,func_data_,Y,0,0,0,0,N,N,0x737aba54f0068812,32,discovery_failure
mshtml.dll,0x18041e590,func_start_0x18041e590,func_start_,Y,7a,19,0,0,N,N,0x0f12487e9c60c4f3,32,missing_knowledge
mshtml.dll,0x18041e620,func_start_0x18041e620,func_start_,Y,5c,1b,0,0,N,N,0x471383996a0adf33,32,missing_knowledge
mshtml.dll,0x18041e684,func_start_0x18041e684,func_start_,Y,6e,17,1,0,N,N,0x9e1fc0693f938eec,32,missing_knowledge
