binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
kernel32.dll,0x18002f5a8,func_pdata_0x18002f5a8,func_pdata_,Y,17,5,1,0,N,N,0x1e491bf14b555470,32,missing_knowledge
kernel32.dll,0x18002f5c0,func_pdata_0x18002f5c0,func_pdata_,Y,83,25,1,0,N,N,0x529856c824df5bf9,32,missing_knowledge
kernel32.dll,0x18002f644,func_pdata_0x18002f644,func_pdata_,Y,4a,13,1,0,N,N,0x275f5790d1e3484a,32,missing_knowledge
kernel32.dll,0x18002f690,func_pdata_0x18002f690,func_pdata_,Y,11,4,1,0,N,N,0xa36aec8bb0b54b2b,32,missing_knowledge
kernel32.dll,0x18002f6a2,func_pdata_0x18002f6a2,func_pdata_,Y,13d,40,1,0,N,N,0x05ccf906ed819bf3,32,missing_knowledge
kernel32.dll,0x18002f7e0,func_pdata_0x18002f7e0,func_pdata_,Y,1c1,8b,1,0,N,N,0xfd7773f52a1f77eb,32,missing_knowledge
kernel32.dll,0x18002f9a2,func_pdata_0x18002f9a2,func_pdata_,Y,44,16,1,0,N,N,0x8e6349361e491c13,32,missing_knowledge
kernel32.dll,0x18002f9e8,func_pdata_0x18002f9e8,func_pdata_,Y,8f,2c,1,0,N,N,0x55d8fd8e5afd9ffc,32,missing_knowledge
kernel32.dll,0x18002fa78,func_pdata_0x18002fa78,func_pdata_,Y,31,c,1,0,N,N,0x664d53bab4e42a29,32,missing_knowledge
kernel32.dll,0x18002faba,func_pdata_0x18002faba,func_pdata_,Y,77,21,1,0,N,N,0x31b40e3ead82e93a,32,missing_knowledge
kernel32.dll,0x18002fb32,func_pdata_0x18002fb32,func_pdata_,Y,16,5,1,0,N,N,0x691c40eebcf4bf55,32,missing_knowledge
kernel32.dll,0x18002fb4a,func_pdata_0x18002fb4a,func_pdata_,Y,11,4,1,0,N,N,0xeb776c8d6288026b,32,missing_knowledge
kernel32.dll,0x18002fb5c,func_pdata_0x18002fb5c,func_pdata_,Y,16b,5c,1,0,N,N,0xb96f68d21517efe2,32,missing_knowledge
kernel32.dll,0x18002fcc8,func_pdata_0x18002fcc8,func_pdata_,Y,7c,22,1,0,N,N,0xe8e67407572c32db,32,missing_knowledge
kernel32.dll,0x18002fd46,func_pdata_0x18002fd46,func_pdata_,Y,9f,29,1,0,N,N,0xaeaaba9ee1fbbf4d,32,missing_knowledge
kernel32.dll,0x18002fde6,func_pdata_0x18002fde6,func_pdata_,Y,16,5,1,0,N,N,0x381bf417e790ec19,32,missing_knowledge
